City,Crash Count,Crash Type,Latitude,Location,Longitude,Year
VANCOUVER,8,0 ,49.268081,MAPLE ST & W 4TH AVE,-123.150389,2015
VANCOUVER,0 ,1,49.225811,MAPLE ST & W 50TH AVE,-123.152342,2015
VANCOUVER,0 ,1,49.267216,MAPLE ST & W 5TH AVE,-123.150419,2015
VANCOUVER,0 ,1,49.264706,MAPLE ST & W 8TH AVE,-123.150496,2015
VANCOUVER,8,0 ,49.263782,MAPLE ST & W BROADWAY,-123.150543,2015
VANCOUVER,0 ,1,49.275371,MAPLE ST & WHYTE AVE,-123.150102,2015
VANCOUVER,0 ,1,49.271612,MAPLE ST & YORK AVE,-123.150292,2015
VANCOUVER,0 ,1,49.247506,MARGUERITE ST & NANTON AVE,-123.144728,2015
VANCOUVER,0 ,1,49.239898,MARGUERITE ST & ROXBURGH CRES & W 35TH AVE,-123.144204,2015
VANCOUVER,0 ,1,49.241966,MARGUERITE ST & W 33RD AVE,-123.144122,2015
VANCOUVER,0 ,1,49.234413,MARGUERITE ST & W 41ST AVE,-123.144722,2015
VANCOUVER,2,0 ,49.227028,MARGUERITE ST & W 49TH AVE,-123.144984,2015
VANCOUVER,0 ,1,49.249505,MARGUERITE ST & W KING EDWARD AVE,-123.144631,2015
VANCOUVER,6,0 ,49.224215,MARINE CRES & SW MARINE DR,-123.163984,2015
VANCOUVER,2,0 ,49.227301,MARINE CRES & W 49TH AVE,-123.165297,2015
VANCOUVER,30,0 ,49.207788,MARINE WAY & SE MARINE DR,-123.038936,2015
VANCOUVER,2,0 ,49.25716,MARPOLE AVE & MCRAE AVE,-123.138247,2015
VANCOUVER,0 ,1,49.257269,MATAPAN CRES & SKEENA ST,-123.028537,2015
VANCOUVER,2,0 ,49.214819,MATHESON CRES & RUMBLE AVE,-123.025561,2015
VANCOUVER,7,0 ,49.208093,MATHESON CRES & SE MARINE DR,-123.030897,2015
VANCOUVER,0 ,1,49.254021,MATTHEWS AVE & OSLER ST,-123.130767,2015
VANCOUVER,0 ,1,49.288068,MCGILL ST & MCGILL ST OFFRAMP,-123.036562,2015
VANCOUVER,0 ,1,49.288734,MCGILL ST & N KAMLOOPS ST,-123.054549,2015
VANCOUVER,2,0 ,49.288718,MCGILL ST & N KASLO ST,-123.046701,2015
VANCOUVER,4,0 ,49.288646,MCGILL ST & N NANAIMO ST,-123.056303,2015
VANCOUVER,3,0 ,49.288715,MCGILL ST & N PENTICTON ST,-123.051941,2015
VANCOUVER,6,0 ,49.288721,MCGILL ST & N RENFREW ST,-123.044048,2015
VANCOUVER,0 ,1,49.288799,MCGILL ST & WALL ST,-123.041358,2015
VANCOUVER,0 ,1,49.242059,MCHARDY ST & MONMOUTH AVE,-123.032185,2015
VANCOUVER,0 ,1,49.243762,MCHARDY ST & TANNER ST,-123.030597,2015
VANCOUVER,5,0 ,49.283239,MCLEAN DR & POWELL ST,-123.074053,2015
VANCOUVER,0 ,1,49.276726,MCLEAN DR & VENABLES ST,-123.07431,2015
VANCOUVER,10,0 ,49.286464,MELVILLE ST & THURLOW ST,-123.121986,2015
VANCOUVER,3,0 ,49.289204,MELVILLE ST & W PENDER ST,-123.126187,2015
VANCOUVER,0 ,1,49.245104,MIDLOTHIAN AVE & W 29TH AVE & YUKON ST,-123.112364,2015
VANCOUVER,2,0 ,49.276081,MILROSS AVE & QUEBEC ST,-123.102073,2015
VANCOUVER,4,0 ,49.265912,MOBERLY RD & W 6TH AVE,-123.120548,2015
VANCOUVER,0 ,1,49.21308,MONTCALM ST & W 64TH AVE,-123.135591,2015
VANCOUVER,0 ,1,49.20856,MONTCALM ST & W 70TH AVE,-123.135963,2015
VANCOUVER,0 ,1,49.207001,MONTCALM ST & W 71ST AVE,-123.136199,2015
VANCOUVER,0 ,1,49.204547,MONTCALM ST & W 73RD AVE,-123.136357,2015
VANCOUVER,0 ,1,49.234073,MONTGOMERY ST & W 41ST AVE,-123.131852,2015
VANCOUVER,0 ,1,49.285694,N NANAIMO ST & OXFORD ST,-123.056527,2015
VANCOUVER,0 ,1,49.285664,N RENFREW ST & OXFORD ST,-123.044053,2015
VANCOUVER,0 ,1,49.248098,NANAIMO ST & NANAIMO STATION LOOP,-123.056653,2015
VANCOUVER,0 ,1,49.27487,NANAIMO ST & NAPIER ST,-123.056575,2015
VANCOUVER,3,0 ,49.207506,NANAIMO ST & SE MARINE DR,-123.059545,2015
VANCOUVER,3,0 ,49.283903,NANAIMO ST & TRIUMPH ST,-123.056531,2015
VANCOUVER,2,0 ,49.279108,NANAIMO ST & TURNER ST,-123.056554,2015
VANCOUVER,0 ,1,49.248406,NANAIMO ST & VANNESS AVE,-123.056651,2015
VANCOUVER,12,0 ,49.246306,NANTON AVE & OAK ST & W 28TH AVE,-123.127662,2015
VANCOUVER,0 ,1,49.282243,ABBOTT ST,-123.107089,2015
VANCOUVER,0 ,1,49.283163,ABBOTT ST,-123.106701,2015
VANCOUVER,0 ,1,49.284087,ABBOTT ST,-123.106351,2015
VANCOUVER,2,0 ,49.281327,ABBOTT ST,-123.107474,2015
VANCOUVER,3,0 ,49.279177,ABBOTT ST,-123.107635,2015
VANCOUVER,4,0 ,49.280388,ABBOTT ST,-123.107606,2015
VANCOUVER,0 ,1,49.232305,ABERDEEN ST,-123.028143,2015
VANCOUVER,0 ,1,49.234437,ABERDEEN ST,-123.028143,2015
VANCOUVER,0 ,1,49.237773,ABERDEEN ST,-123.026843,2015
VANCOUVER,0 ,1,49.277462,ADANAC ST,-123.038561,2015
VANCOUVER,0 ,1,49.277513,ADANAC ST,-123.064652,2015
VANCOUVER,0 ,1,49.277588,ADANAC ST,-123.071611,2015
VANCOUVER,2,0 ,49.277535,ADANAC ST,-123.066977,2015
VANCOUVER,0 ,1,49.210358,ADERA ST,-123.143656,2015
VANCOUVER,0 ,1,49.220817,ADERA ST,-123.143777,2015
VANCOUVER,2,0 ,49.209363,ADERA ST,-123.143698,2015
VANCOUVER,0 ,1,49.25026,ALAMEIN AVE,-123.170508,2015
VANCOUVER,0 ,1,49.293631,ALBERNI ST,-123.136644,2015
VANCOUVER,2,0 ,49.287238,ALBERNI ST,-123.126694,2015
VANCOUVER,2,0 ,49.288161,ALBERNI ST,-123.128165,2015
VANCOUVER,2,0 ,49.288978,ALBERNI ST,-123.129447,2015
VANCOUVER,2,0 ,49.291677,ALBERNI ST,-123.133603,2015
VANCOUVER,3,0 ,49.284682,ALBERNI ST,-123.122686,2015
VANCOUVER,4,0 ,49.286049,ALBERNI ST,-123.124813,2015
VANCOUVER,0 ,1,49.283966,ALEXANDER ST,-123.092334,2015
VANCOUVER,2,0 ,49.283633,ALEXANDER ST,-123.102974,2015
VANCOUVER,0 ,1,49.248863,ALEXANDRA ST,-123.141505,2015
VANCOUVER,0 ,1,49.24919,ALICE ST,-123.065824,2015
VANCOUVER,0 ,1,49.267523,ALMA ST,-123.185736,2015
VANCOUVER,0 ,1,49.212058,ANCASTER CRES,-123.05621,2015
VANCOUVER,2,0 ,49.271597,ANDERSON ST,-123.135088,2015
VANCOUVER,0 ,1,49.214358,ANGUS DR,-123.148444,2015
VANCOUVER,0 ,1,49.2188,ANGUS DR,-123.14827,2015
VANCOUVER,0 ,1,49.222987,ANGUS DR,-123.148105,2015
VANCOUVER,0 ,1,49.22453,ANGUS DR,-123.148045,2015
VANCOUVER,0 ,1,49.235103,ANGUS DR,-123.147651,2015
VANCOUVER,0 ,1,49.240957,ANGUS DR,-123.145496,2015
VANCOUVER,0 ,1,49.250927,ANGUS DR,-123.145698,2015
VANCOUVER,0 ,1,49.238515,ANN ST,-123.028793,2015
VANCOUVER,4,0 ,49.273657,AQUARIUS MEWS,-123.118885,2015
VANCOUVER,0 ,1,49.244103,ARBUTUS ST,-123.153385,2015
VANCOUVER,0 ,1,49.248677,ARBUTUS ST,-123.153244,2015
VANCOUVER,0 ,1,49.265171,ARBUTUS ST,-123.152878,2015
VANCOUVER,0 ,1,49.265996,ARBUTUS ST,-123.152855,2015
VANCOUVER,0 ,1,49.267901,ARBUTUS ST,-123.152783,2015
VANCOUVER,2,0 ,49.261473,ARBUTUS ST,-123.15303,2015
VANCOUVER,0 ,1,49.222534,ARGYLE ST,-123.071865,2015
VANCOUVER,0 ,1,49.238932,ASCOT PL,-123.032597,2015
VANCOUVER,0 ,1,49.247777,ASH ST,-123.118472,2015
VANCOUVER,2,0 ,49.208009,ASH ST,-123.119016,2015
VANCOUVER,2,0 ,49.23864,ASH ST,-123.118213,2015
VANCOUVER,2,0 ,49.26136,ASH ST,-123.117599,2015
VANCOUVER,0 ,1,49.218257,ASHBURN ST,-123.055096,2015
VANCOUVER,0 ,1,49.271566,ATHLETES WAY,-123.108008,2015
VANCOUVER,2,0 ,49.271519,ATHLETES WAY,-123.105327,2015
VANCOUVER,0 ,1,49.234934,BAILLIE ST,-123.122339,2015
VANCOUVER,0 ,1,49.222429,BALACLAVA ST,-123.176044,2015
VANCOUVER,0 ,1,49.226405,BALACLAVA ST,-123.1759,2015
VANCOUVER,0 ,1,49.227951,BALACLAVA ST,-123.17586,2015
VANCOUVER,0 ,1,49.23569,BALACLAVA ST,-123.176723,2015
VANCOUVER,0 ,1,49.227501,BALSAM PL,-123.161963,2015
VANCOUVER,0 ,1,49.235597,BALSAM ST,-123.161312,2015
VANCOUVER,0 ,1,49.238188,BALSAM ST,-123.161225,2015
VANCOUVER,2,0 ,49.237209,BALSAM ST,-123.161258,2015
VANCOUVER,0 ,1,49.285126,BARCLAY ST,-123.129865,2015
VANCOUVER,0 ,1,49.286064,BARCLAY ST,-123.131344,2015
VANCOUVER,0 ,1,49.292455,BARCLAY ST,-123.141172,2015
VANCOUVER,2,0 ,49.282548,BARCLAY ST,-123.125952,2015
VANCOUVER,2,0 ,49.283928,BARCLAY ST,-123.128016,2015
VANCOUVER,0 ,1,49.22903,BATTISON ST,-123.030465,2015
VANCOUVER,2,0 ,49.291824,BAYSHORE DR,-123.129933,2015
VANCOUVER,2,0 ,49.292301,BAYSHORE DR,-123.131893,2015
VANCOUVER,0 ,1,49.267742,BAYSWATER ST,-123.171104,2015
VANCOUVER,0 ,1,49.275059,BEACH AVE,-123.132287,2015
VANCOUVER,0 ,1,49.276981,BEACH AVE,-123.134836,2015
VANCOUVER,0 ,1,49.279898,BEACH AVE,-123.137746,2015
VANCOUVER,0 ,1,49.280875,BEACH AVE,-123.138784,2015
VANCOUVER,0 ,1,49.283796,BEACH AVE,-123.142372,2015
VANCOUVER,0 ,1,49.286597,BEACH AVE,-123.142418,2015
VANCOUVER,3,0 ,49.276168,BEACH AVE,-123.133961,2015
VANCOUVER,4,0 ,49.278438,BEACH AVE,-123.136276,2015
VANCOUVER,0 ,1,49.271938,BEACH CRES,-123.127439,2015
VANCOUVER,0 ,1,49.272727,BEACH CRES,-123.128154,2015
VANCOUVER,3,0 ,49.273727,BEACH CRES,-123.130252,2015
VANCOUVER,0 ,1,49.209984,BEATRICE ST,-123.067791,2015
VANCOUVER,0 ,1,49.226616,BEATRICE ST,-123.067057,2015
VANCOUVER,0 ,1,49.229067,BEATRICE ST,-123.067,2015
VANCOUVER,0 ,1,49.244133,BEATRICE ST,-123.06658,2015
VANCOUVER,2,0 ,49.276046,BEATTY ST,-123.116329,2015
VANCOUVER,2,0 ,49.277063,BEATTY ST,-123.114769,2015
VANCOUVER,2,0 ,49.28053,BEATTY ST,-123.109498,2015
VANCOUVER,0 ,1,49.224717,BEECHWOOD ST,-123.157177,2015
VANCOUVER,0 ,1,49.275222,BELMONT AVE,-123.21917,2015
VANCOUVER,0 ,1,49.286076,BIDWELL ST,-123.140482,2015
VANCOUVER,0 ,1,49.288882,BIDWELL ST,-123.136241,2015
VANCOUVER,2,0 ,49.28571,BIDWELL ST,-123.141028,2015
VANCOUVER,0 ,1,49.21424,BIRCH ST,-123.136276,2015
VANCOUVER,0 ,1,49.241875,BLENHEIM ST,-123.178645,2015
VANCOUVER,0 ,1,49.251476,BLENHEIM ST,-123.178586,2015
VANCOUVER,0 ,1,49.28299,BLOOD ALLEY SQ,-123.105166,2015
VANCOUVER,2,0 ,49.210697,BONACCORD DR,-123.058292,2015
VANCOUVER,0 ,1,49.213096,BORDEN ST,-123.074057,2015
VANCOUVER,0 ,1,49.222507,BOUNDARY RD,-123.023682,2015
VANCOUVER,0 ,1,49.240937,BOUNDARY RD,-123.023696,2015
VANCOUVER,0 ,1,49.270747,BOUNDARY RD,-123.023667,2015
VANCOUVER,0 ,1,49.283177,BOUNDARY RD,-123.023585,2015
VANCOUVER,3,0 ,49.284301,BOUNDARY RD,-123.023569,2015
VANCOUVER,0 ,1,49.246566,BRAKENRIDGE ST,-123.159955,2015
VANCOUVER,0 ,1,49.217058,BRANDYWINE PL,-123.029345,2015
VANCOUVER,0 ,1,49.225797,BROOKS ST,-123.035135,2015
VANCOUVER,0 ,1,49.227196,BROOKS ST,-123.035066,2015
VANCOUVER,2,0 ,49.221251,BROOKS ST,-123.035278,2015
VANCOUVER,0 ,1,49.284907,BROUGHTON ST,-123.134481,2015
VANCOUVER,0 ,1,49.285257,BROUGHTON ST,-123.133953,2015
VANCOUVER,2,0 ,49.284237,BROUGHTON ST,-123.135498,2015
VANCOUVER,0 ,1,49.265194,BRUNSWICK ST,-123.096939,2015
VANCOUVER,0 ,1,49.281592,BURNABY ST,-123.135234,2015
VANCOUVER,0 ,1,49.284119,BURNABY ST,-123.13915,2015
VANCOUVER,3,0 ,49.280364,BURNABY ST,-123.133349,2015
VANCOUVER,0 ,1,49.209603,BURQUITLAM DR,-123.058801,2015
VANCOUVER,0 ,1,49.211441,BURQUITLAM DR,-123.064455,2015
VANCOUVER,0 ,1,49.262062,BURRARD ST,-123.14582,2015
VANCOUVER,0 ,1,49.266728,BURRARD ST,-123.145653,2015
VANCOUVER,0 ,1,49.270435,BURRARD ST,-123.145503,2015
VANCOUVER,0 ,1,49.282052,BURRARD ST,-123.124695,2015
VANCOUVER,2,0 ,49.278549,BURRARD ST,-123.129995,2015
VANCOUVER,2,0 ,49.278908,BURRARD ST,-123.129443,2015
VANCOUVER,2,0 ,49.286422,BURRARD ST,-123.118099,2015
VANCOUVER,3,0 ,49.281732,BURRARD ST,-123.125199,2015
VANCOUVER,4,0 ,49.279774,BURRARD ST,-123.128136,2015
VANCOUVER,4,0 ,49.285377,BURRARD ST,-123.119704,2015
VANCOUVER,4,0 ,49.287886,BURRARD ST,-123.115838,2015
VANCOUVER,5,0 ,49.285945,BURRARD ST,-123.11885,2015
VANCOUVER,6,0 ,49.280297,BURRARD ST,-123.127351,2015
VANCOUVER,12,0 ,49.282572,BURRARD ST,-123.123891,2015
VANCOUVER,0 ,1,49.281615,BUTE ST,-123.133635,2015
VANCOUVER,0 ,1,49.284455,BUTE ST,-123.129366,2015
VANCOUVER,0 ,1,49.284795,BUTE ST,-123.128855,2015
VANCOUVER,0 ,1,49.227189,BUTLER ST,-123.033633,2015
VANCOUVER,0 ,1,49.209255,CAMBIE ST,-123.117187,2015
VANCOUVER,0 ,1,49.209703,CAMBIE ST,-123.117171,2015
VANCOUVER,0 ,1,49.214553,CAMBIE ST,-123.116825,2015
VANCOUVER,0 ,1,49.21597,CAMBIE ST,-123.116773,2015
VANCOUVER,0 ,1,49.222771,CAMBIE ST,-123.116525,2015
VANCOUVER,0 ,1,49.223458,CAMBIE ST,-123.116749,2015
VANCOUVER,0 ,1,49.234031,CAMBIE ST,-123.11603,2015
VANCOUVER,0 ,1,49.234926,CAMBIE ST,-123.116023,2015
VANCOUVER,0 ,1,49.238206,CAMBIE ST,-123.11617,2015
VANCOUVER,0 ,1,49.238246,CAMBIE ST,-123.11595,2015
VANCOUVER,0 ,1,49.240039,CAMBIE ST,-123.117692,2015
VANCOUVER,0 ,1,49.243412,CAMBIE ST,-123.117483,2015
VANCOUVER,0 ,1,49.245629,CAMBIE ST,-123.115342,2015
VANCOUVER,0 ,1,49.253495,CAMBIE ST,-123.115228,2015
VANCOUVER,0 ,1,49.256391,CAMBIE ST,-123.115083,2015
VANCOUVER,0 ,1,49.258055,CAMBIE ST,-123.115033,2015
VANCOUVER,0 ,1,49.26362,CAMBIE ST,-123.114768,2015
VANCOUVER,0 ,1,49.265991,CAMBIE ST,-123.114754,2015
VANCOUVER,0 ,1,49.267202,CAMBIE ST,-123.114809,2015
VANCOUVER,0 ,1,49.275334,CAMBIE ST,-123.118632,2015
VANCOUVER,0 ,1,49.27754,CAMBIE ST,-123.116005,2015
VANCOUVER,0 ,1,49.281811,CAMBIE ST,-123.109951,2015
VANCOUVER,0 ,1,49.282309,CAMBIE ST,-123.109723,2015
VANCOUVER,0 ,1,49.283692,CAMBIE ST,-123.109088,2015
VANCOUVER,2,0 ,49.278765,CAMBIE ST,-123.11412,2015
VANCOUVER,3,0 ,49.276684,CAMBIE ST,-123.117231,2015
VANCOUVER,3,0 ,49.284078,CAMBIE ST,-123.108923,2015
VANCOUVER,4,0 ,49.283046,CAMBIE ST,-123.109381,2015
VANCOUVER,0 ,1,49.286624,CAMBRIDGE ST,-123.060282,2015
VANCOUVER,0 ,1,49.280794,CAMPBELL AVE,-123.084808,2015
VANCOUVER,3,0 ,49.287757,CANADA PL,-123.114252,2015
VANCOUVER,5,0 ,49.288447,CANADA PL,-123.116702,2015
VANCOUVER,0 ,1,49.283982,CARDERO ST,-123.140495,2015
VANCOUVER,0 ,1,49.284337,CARDERO ST,-123.139973,2015
VANCOUVER,0 ,1,49.285053,CARDERO ST,-123.138931,2015
VANCOUVER,0 ,1,49.287841,CARDERO ST,-123.134639,2015
VANCOUVER,0 ,1,49.28924,CARDERO ST,-123.132561,2015
VANCOUVER,0 ,1,49.291332,CARDERO ST,-123.129429,2015
VANCOUVER,0 ,1,49.291626,CARDERO ST,-123.128982,2015
VANCOUVER,2,0 ,49.285758,CARDERO ST,-123.13784,2015
VANCOUVER,0 ,1,49.235934,CARNARVON ST,-123.173055,2015
VANCOUVER,0 ,1,49.258164,CAROLINA ST,-123.091114,2015
VANCOUVER,0 ,1,49.279707,CARRALL ST,-123.104432,2015
VANCOUVER,0 ,1,49.28076,CARRALL ST,-123.104365,2015
VANCOUVER,0 ,1,49.281967,CARRALL ST,-123.104296,2015
VANCOUVER,0 ,1,49.208798,CARTIER ST,-123.137827,2015
VANCOUVER,0 ,1,49.24157,CARTIER ST,-123.136929,2015
VANCOUVER,0 ,1,49.252789,CARTIER ST,-123.136889,2015
VANCOUVER,2,0 ,49.215787,CARTIER ST,-123.137584,2015
VANCOUVER,0 ,1,49.270351,CARTWRIGHT ST,-123.135579,2015
VANCOUVER,3,0 ,49.269757,CARTWRIGHT ST,-123.13354,2015
VANCOUVER,0 ,1,49.284089,CASSIAR ST,-123.030873,2015
VANCOUVER,0 ,1,49.249229,CEDAR COTTAGE MEWS,-123.075581,2015
VANCOUVER,0 ,1,49.216855,CELTIC AVE,-123.171851,2015
VANCOUVER,0 ,1,49.283951,CENTENNIAL RD,-123.086084,2015
VANCOUVER,0 ,1,49.235123,CHAMBERS ST,-123.053004,2015
VANCOUVER,0 ,1,49.224084,CHAMBORD PL,-123.025929,2015
VANCOUVER,2,0 ,49.21459,CHAMPLAIN CRES,-123.029902,2015
VANCOUVER,2,0 ,49.20678,CHANDLERY PL,-123.050511,2015
VANCOUVER,0 ,1,49.272962,CHARLES ST,-123.060864,2015
VANCOUVER,0 ,1,49.273085,CHARLES ST,-123.075205,2015
VANCOUVER,0 ,1,49.273237,CHARLES ST,-123.032264,2015
VANCOUVER,0 ,1,49.273242,CHARLES ST,-123.035007,2015
VANCOUVER,0 ,1,49.211694,CHESTER ST,-123.089562,2015
VANCOUVER,0 ,1,49.231892,CHESTER ST,-123.089207,2015
VANCOUVER,0 ,1,49.271115,CHESTNUT ST,-123.146402,2015
VANCOUVER,0 ,1,49.27399,CHESTNUT ST,-123.146288,2015
VANCOUVER,0 ,1,49.291808,CHILCO ST,-123.140757,2015
VANCOUVER,0 ,1,49.293791,CHILCO ST,-123.137762,2015
VANCOUVER,0 ,1,49.294181,CHILCO ST,-123.137149,2015
VANCOUVER,2,0 ,49.293221,CHILCO ST,-123.138634,2015
VANCOUVER,0 ,1,49.234198,CHURCH ST,-123.033769,2015
VANCOUVER,0 ,1,49.231571,CHURCHILL ST,-123.14151,2015
VANCOUVER,0 ,1,49.233426,CHURCHILL ST,-123.141456,2015
VANCOUVER,0 ,1,49.234685,CHURCHILL ST,-123.141419,2015
VANCOUVER,0 ,1,49.243539,CLANCY LORANGER WAY,-123.10799,2015
VANCOUVER,0 ,1,49.242927,CLARENDON ST,-123.054198,2015
VANCOUVER,0 ,1,49.263104,CLARK DR,-123.077533,2015
VANCOUVER,0 ,1,49.268302,CLARK DR,-123.077382,2015
VANCOUVER,0 ,1,49.272315,CLARK DR,-123.077327,2015
VANCOUVER,0 ,1,49.273585,CLARK DR,-123.077307,2015
VANCOUVER,0 ,1,49.2779,CLARK DR,-123.077241,2015
VANCOUVER,0 ,1,49.282658,CLARK DR,-123.077195,2015
VANCOUVER,0 ,1,49.283435,CLARK DR,-123.077098,2015
VANCOUVER,0 ,1,49.284014,CLARK DR,-123.077068,2015
VANCOUVER,2,0 ,49.291479,COAL HARBOUR QUAY,-123.128052,2015
VANCOUVER,0 ,1,49.226213,COLERIDGE AVE,-123.037666,2015
VANCOUVER,2,0 ,49.231705,COLLINGWOOD PL,-123.184306,2015
VANCOUVER,0 ,1,49.229728,COLLINGWOOD ST,-123.182035,2015
VANCOUVER,0 ,1,49.231181,COLLINGWOOD ST,-123.18206,2015
VANCOUVER,0 ,1,49.241185,COLLINGWOOD ST,-123.181958,2015
VANCOUVER,0 ,1,49.264529,COLLINGWOOD ST,-123.181849,2015
VANCOUVER,0 ,1,49.268804,COLLINGWOOD ST,-123.18172,2015
VANCOUVER,0 ,1,49.270031,COLUMBIA ST,-123.109409,2015
VANCOUVER,0 ,1,49.283419,COLUMBIA ST,-123.102176,2015
VANCOUVER,0 ,1,49.259138,COMMERCIAL DR,-123.069853,2015
VANCOUVER,0 ,1,49.262572,COMMERCIAL DR,-123.06979,2015
VANCOUVER,0 ,1,49.269143,COMMERCIAL DR,-123.069674,2015
VANCOUVER,0 ,1,49.270042,COMMERCIAL DR,-123.069662,2015
VANCOUVER,0 ,1,49.272588,COMMERCIAL DR,-123.069595,2015
VANCOUVER,0 ,1,49.276209,COMMERCIAL DR,-123.069501,2015
VANCOUVER,0 ,1,49.27734,COMMERCIAL DR,-123.070472,2015
VANCOUVER,0 ,1,49.280992,COMMERCIAL DR,-123.070407,2015
VANCOUVER,2,0 ,49.283631,COMMERCIAL DR,-123.070348,2015
VANCOUVER,3,0 ,49.274408,COMMERCIAL DR,-123.069552,2015
VANCOUVER,3,0 ,49.275312,COMMERCIAL DR,-123.069538,2015
VANCOUVER,3,0 ,49.284086,COMMERCIAL DR,-123.070334,2015
VANCOUVER,0 ,1,49.229753,COMMERCIAL ST,-123.068299,2015
VANCOUVER,0 ,1,49.242248,COMMERCIAL ST,-123.06802,2015
VANCOUVER,2,0 ,49.243462,COMMERCIAL ST,-123.067974,2015
VANCOUVER,2,0 ,49.246863,COMMERCIAL ST,-123.067818,2015
VANCOUVER,0 ,1,49.291331,COMMISSIONER ST,-123.056972,2015
VANCOUVER,0 ,1,49.282494,COMOX ST,-123.130171,2015
VANCOUVER,0 ,1,49.284645,COMOX ST,-123.133498,2015
VANCOUVER,0 ,1,49.290954,COMOX ST,-123.143217,2015
VANCOUVER,2,0 ,49.28815,COMOX ST,-123.138909,2015
VANCOUVER,0 ,1,49.239764,CONNAUGHT DR,-123.142518,2015
VANCOUVER,0 ,1,49.243596,CONNAUGHT DR,-123.141692,2015
VANCOUVER,3,0 ,49.27632,CONTINENTAL ST,-123.128592,2015
VANCOUVER,0 ,1,49.274062,COOPERAGE WAY,-123.113568,2015
VANCOUVER,0 ,1,49.261261,CORNETT RD,-123.025692,2015
VANCOUVER,2,0 ,49.209858,CORNISH ST,-123.142078,2015
VANCOUVER,0 ,1,49.272467,CORNWALL AVE,-123.147299,2015
VANCOUVER,0 ,1,49.272498,CORNWALL AVE,-123.149286,2015
VANCOUVER,0 ,1,49.272526,CORNWALL AVE,-123.151118,2015
VANCOUVER,0 ,1,49.272535,CORNWALL AVE,-123.151716,2015
VANCOUVER,0 ,1,49.272567,CORNWALL AVE,-123.15379,2015
VANCOUVER,2,0 ,49.272517,CORNWALL AVE,-123.150521,2015
VANCOUVER,0 ,1,49.271193,COTTON DR,-123.071549,2015
VANCOUVER,0 ,1,49.264802,COURTENAY ST,-123.201314,2015
VANCOUVER,0 ,1,49.273218,CREEKSIDE DR,-123.140632,2015
VANCOUVER,0 ,1,49.21059,CROMPTON ST,-123.080715,2015
VANCOUVER,0 ,1,49.237044,CROWLEY DR,-123.031592,2015
VANCOUVER,4,0 ,49.235193,CROWLEY DR,-123.02745,2015
VANCOUVER,0 ,1,49.249052,CROWN ST,-123.193617,2015
VANCOUVER,0 ,1,49.217062,CULLODEN ST,-123.078575,2015
VANCOUVER,0 ,1,49.270479,CYPRESS ST,-123.147884,2015
VANCOUVER,0 ,1,49.274698,DAVIE ST,-123.1224,2015
VANCOUVER,0 ,1,49.277972,DAVIE ST,-123.127458,2015
VANCOUVER,0 ,1,49.27891,DAVIE ST,-123.128921,2015
VANCOUVER,0 ,1,49.284082,DAVIE ST,-123.136892,2015
VANCOUVER,2,0 ,49.275711,DAVIE ST,-123.123983,2015
VANCOUVER,2,0 ,49.27734,DAVIE ST,-123.126479,2015
VANCOUVER,2,0 ,49.27973,DAVIE ST,-123.130198,2015
VANCOUVER,2,0 ,49.285732,DAVIE ST,-123.139453,2015
VANCOUVER,3,0 ,49.27435,DAVIE ST,-123.121851,2015
VANCOUVER,3,0 ,49.282308,DAVIE ST,-123.134134,2015
VANCOUVER,4,0 ,49.273567,DAVIE ST,-123.12058,2015
VANCOUVER,5,0 ,49.281095,DAVIE ST,-123.132283,2015
VANCOUVER,0 ,1,49.289911,DENMAN ST,-123.137795,2015
VANCOUVER,3,0 ,49.291836,DENMAN ST,-123.134937,2015
VANCOUVER,0 ,1,49.244909,DEVONSHIRE CRES,-123.131418,2015
VANCOUVER,0 ,1,49.254926,DIEPPE DR,-123.024637,2015
VANCOUVER,0 ,1,49.226771,DOMAN ST,-123.036545,2015
VANCOUVER,0 ,1,49.273118,DRAKE ST,-123.12314,2015
VANCOUVER,0 ,1,49.274012,DRAKE ST,-123.124563,2015
VANCOUVER,0 ,1,49.274365,DRAKE ST,-123.125104,2015
VANCOUVER,0 ,1,49.276296,DRAKE ST,-123.128072,2015
VANCOUVER,0 ,1,49.276914,DRAKE ST,-123.129034,2015
VANCOUVER,2,0 ,49.276625,DRAKE ST,-123.128585,2015
VANCOUVER,0 ,1,49.231438,DUMFRIES ST,-123.074323,2015
VANCOUVER,0 ,1,49.237244,DUMFRIES ST,-123.074139,2015
VANCOUVER,0 ,1,49.253244,DUMFRIES ST,-123.072935,2015
VANCOUVER,0 ,1,49.227892,DUNBAR ST,-123.185479,2015
VANCOUVER,0 ,1,49.23607,DUNBAR ST,-123.185285,2015
VANCOUVER,0 ,1,49.238372,DUNBAR ST,-123.185251,2015
VANCOUVER,0 ,1,49.245696,DUNBAR ST,-123.185249,2015
VANCOUVER,0 ,1,49.2506,DUNBAR ST,-123.185192,2015
VANCOUVER,0 ,1,49.254223,DUNBAR ST,-123.185153,2015
VANCOUVER,0 ,1,49.256022,DUNBAR ST,-123.185132,2015
VANCOUVER,0 ,1,49.271068,DUNBAR ST,-123.18354,2015
VANCOUVER,2,0 ,49.254909,DUNBAR ST,-123.185139,2015
VANCOUVER,3,0 ,49.256916,DUNBAR ST,-123.185127,2015
VANCOUVER,0 ,1,49.284755,DUNDAS ST,-123.025311,2015
